Request id,Pickup point,Drop point,Request timestamp,Start timestamp,Drop timestamp,Trip Cost,Extra Tip,Driver id,Trip Status,Ride Type,Payment Method,Weather
9048,Orion Mall,Koramangala Boho Street,2021-11-07 11:16:00,2021-11-07 11:28:58,2021-11-07 12:06:00,187.5,25,24,Trip Completed,UberX,Cash,Cloudy
9049,Majestic Bus Station,Bangalore Palace,2021-11-07 11:17:00,2021-11-07 11:23:34,2021-11-07 12:38:00,208.98,25,93,Trip Completed,UberX,UPI,Rainy
9050,Whitefield,Church Street,2021-11-07 11:18:00,2021-11-07 11:27:09,2021-11-07 13:05:00,776.79,25,27,Trip Completed,UberGo,Cash,Rainy
9051,Brigade Road,Church Street,2021-11-07 11:19:00,2021-11-07 11:25:00,2021-11-07 12:13:00,45,0,4,Trip Completed,UberXL,Card,Clear
9052,Whitefield,HSR Layout,2021-11-07 11:20:00,2021-11-07 11:21:09,2021-11-07 11:40:00,218.38,25,21,Trip Completed,UberGo,Cash,Cloudy
9053,Embassy Tech Village,Phoenix Marketcity,2021-11-07 11:20:00,2021-11-07 11:23:34,2021-11-07 12:43:00,152.63,0,20,Trip Completed,UberGo,Cash,Clear
9054,Manyata Tech Park,Brigade Road,2021-11-07 11:22:00,2021-11-07 11:29:13,2021-11-07 12:57:00,647.19,25,63,Trip Completed,UberXL,Cash,Rainy
9055,Orion Mall,Kormangala Police Station,2021-11-07 11:25:00,,,0,0,88,Trip Cancelled,UberXL,,Clear
9056,BTM Layout,Kempegowda International Airport (KIAL),2021-11-07 11:30:00,2021-11-07 11:36:35,2021-11-07 12:29:00,1750.01,100,39,Trip Completed,UberXL,Cash,Rainy
9057,Cubbon Park,Koramangala Boho Street,2021-11-07 11:30:00,,,0,0,,No Cars Available,UberXL,,Cloudy
9058,MG Road,BTM Layout,2021-11-07 11:31:00,2021-11-07 11:41:28,2021-11-07 12:32:00,115.88,0,18,Trip Completed,UberGo,Cash,Cloudy
9059,Cubbon Park,Church Street,2021-11-07 11:31:00,,,0,0,,No Cars Available,UberGo,,Rainy
9060,HSR Layout,Ejipura,2021-11-07 11:36:00,2021-11-07 11:36:37,2021-11-07 11:51:00,86.5,25,47,Trip Completed,UberX,Cash,Cloudy
9061,BTM Layout,Manyata Tech Park,2021-11-07 11:38:00,2021-11-07 11:47:39,2021-11-07 13:05:00,1225.94,40,50,Trip Completed,UberGo,UPI,Rainy
9062,Manyata Tech Park,Brigade Road,2021-11-07 11:38:00,,,0,0,,No Cars Available,UberXL,,Clear
9063,Kormangala Police Station,MG Road,2021-11-07 11:38:00,2021-11-07 11:42:31,2021-11-07 12:03:00,293.22,25,41,Trip Completed,UberX,Cash,Rainy
9064,Orion Mall,Church Street,2021-11-07 11:40:00,2021-11-07 11:48:21,2021-11-07 13:10:00,138.63,0,90,Trip Completed,UberXL,Card,Clear
9065,Kormangala Police Station,Bangalore Palace,2021-11-07 11:42:00,,,0,0,84,Trip Cancelled,UberGo,,Rainy
9066,Phoenix Marketcity,Cubbon Park,2021-11-07 11:42:00,2021-11-07 11:48:51,2021-11-07 12:52:00,204.75,25,44,Trip Completed,UberX,UPI,Cloudy
9067,Kempegowda International Airport (KIAL),Bangalore City Railway Station,2021-11-07 11:43:00,2021-11-07 11:47:21,2021-11-07 12:48:00,1447.07,100,15,Trip Completed,UberXL,Cash,Rainy
9068,Lalbagh Botanical Garden,Bangalore Palace,2021-11-07 11:44:00,2021-11-07 11:55:36,2021-11-07 13:25:00,304.56,25,10,Trip Completed,UberX,UPI,Rainy
9069,Kormangala Police Station,Ejipura,2021-11-07 11:47:00,2021-11-07 12:01:38,2021-11-07 13:02:00,165.24,0,41,Trip Completed,UberX,Card,Rainy
9070,BTM Layout,Indiranagar,2021-11-07 11:49:00,,,0,0,36,Trip Cancelled,UberGo,,Cloudy
9071,Manyata Tech Park,MG Road,2021-11-07 11:49:00,,,0,0,70,Trip Cancelled,UberXL,,Rainy
9072,MG Road,Kormangala Police Station,2021-11-07 11:51:00,2021-11-07 11:56:51,2021-11-07 13:06:00,89.25,25,5,Trip Completed,UberX,Cash,Cloudy
9073,Bangalore City Railway Station,Whitefield,2021-11-07 11:51:00,2021-11-07 11:59:55,2021-11-07 13:35:00,1014.12,40,11,Trip Completed,UberX,UPI,Rainy
9074,Manyata Tech Park,Bangalore City Railway Station,2021-11-07 11:52:00,2021-11-07 11:52:12,2021-11-07 12:09:00,194.88,25,29,Trip Completed,UberXL,Card,Clear
9075,UB City,Ejipura,2021-11-07 11:53:00,2021-11-07 12:03:18,2021-11-07 12:25:00,366.53,0,12,Trip Completed,UberX,Cash,Rainy
9076,Ejipura,Bangalore City Railway Station,2021-11-07 11:54:00,2021-11-07 12:02:35,2021-11-07 12:13:00,151.5,0,35,Trip Completed,UberX,UPI,Clear
9077,Whitefield,Electronic City,2021-11-07 11:56:00,2021-11-07 12:02:58,2021-11-07 13:31:00,369.38,40,34,Trip Completed,UberX,Card,Cloudy
9078,Koramangala Boho Street,ISKCON Temple,2021-11-07 11:57:00,2021-11-07 12:02:04,2021-11-07 12:29:00,201.38,25,9,Trip Completed,UberXL,Cash,Cloudy
9079,Bangalore City Railway Station,Electronic City,2021-11-07 11:57:00,,,0,0,,No Cars Available,UberXL,,Rainy
9080,Majestic Bus Station,BTM Layout,2021-11-07 12:01:00,,,0,0,,No Cars Available,UberXL,,Cloudy
9081,Cubbon Park,Indiranagar,2021-11-07 12:01:00,2021-11-07 12:01:16,2021-11-07 12:58:00,332.91,0,34,Trip Completed,UberXL,UPI,Rainy
9082,Ejipura,HSR Layout,2021-11-07 12:03:00,,,0,0,80,Trip Cancelled,UberGo,,Cloudy
9083,Manyata Tech Park,Majestic Bus Station,2021-11-07 12:04:00,2021-11-07 12:11:53,2021-11-07 12:21:00,183.75,25,12,Trip Completed,UberX,Card,Clear
9084,Cubbon Park,Bangalore City Railway Station,2021-11-07 12:05:00,,,0,0,4,Trip Cancelled,UberXL,,Cloudy
9085,Embassy Tech Village,Whitefield,2021-11-07 12:05:00,,,0,0,53,Trip Cancelled,UberX,,Clear
9086,Bangalore Palace,Embassy Tech Village,2021-11-07 12:06:00,2021-11-07 12:16:57,2021-11-07 12:46:00,879.26,25,74,Trip Completed,UberX,UPI,Rainy
9087,Cubbon Park,Embassy Tech Village,2021-11-07 12:07:00,2021-11-07 12:19:52,2021-11-07 13:54:00,779.22,25,29,Trip Completed,UberGo,Cash,Rainy
9088,Ejipura,Indiranagar,2021-11-07 12:10:00,,,0,0,,Trip Cancelled,UberXL,,Rainy
9089,Church Street,Indiranagar,2021-11-07 12:12:00,2021-11-07 12:21:29,2021-11-07 12:36:00,75.5,25,12,Trip Completed,UberXL,Card,Clear
9090,Orion Mall,Electronic City,2021-11-07 12:14:00,2021-11-07 12:27:49,2021-11-07 13:40:00,1119.42,40,8,Trip Completed,UberX,Cash,Rainy
9091,Electronic City,BTM Layout,2021-11-07 12:16:00,2021-11-07 12:17:26,2021-11-07 14:15:00,548.78,25,33,Trip Completed,UberXL,Cash,Rainy
9092,Kormangala Police Station,Kempegowda International Airport (KIAL),2021-11-07 12:19:00,2021-11-07 12:23:32,2021-11-07 14:06:00,516.25,40,22,Trip Completed,UberX,UPI,Clear
9093,Majestic Bus Station,Koramangala Boho Street,2021-11-07 12:19:00,2021-11-07 12:32:24,2021-11-07 13:00:00,133.63,0,34,Trip Completed,UberX,UPI,Cloudy
9094,Bangalore Palace,Koramangala Boho Street,2021-11-07 12:20:00,2021-11-07 12:26:33,2021-11-07 12:52:00,449.96,25,39,Trip Completed,UberGo,UPI,Rainy
9095,HSR Layout,Bangalore City Railway Station,2021-11-07 12:24:00,2021-11-07 12:27:52,2021-11-07 13:06:00,199.88,25,46,Trip Completed,UberGo,Card,Cloudy
9096,Indiranagar,BTM Layout,2021-11-07 12:25:00,2021-11-07 12:31:44,2021-11-07 14:08:00,150.38,0,21,Trip Completed,UberGo,Cash,Cloudy
9097,Ejipura,ISKCON Temple,2021-11-07 12:25:00,,,0,0,,Trip Cancelled,UberX,,Rainy
9098,Indiranagar,Manyata Tech Park,2021-11-07 12:25:00,,,0,0,,Trip Cancelled,UberXL,,Rainy
9099,Brigade Road,HSR Layout,2021-11-07 12:26:00,2021-11-07 12:28:52,2021-11-07 13:11:00,136.88,0,62,Trip Completed,UberGo,UPI,Clear
9100,UB City,Majestic Bus Station,2021-11-07 12:27:00,2021-11-07 12:41:43,2021-11-07 13:47:00,69.38,25,24,Trip Completed,UberXL,Cash,Clear
9101,Kormangala Police Station,Orion Mall,2021-11-07 12:28:00,2021-11-07 12:31:16,2021-11-07 14:16:00,661.77,25,13,Trip Completed,UberGo,UPI,Rainy
9102,Bangalore Palace,Embassy Tech Village,2021-11-07 12:29:00,2021-11-07 12:32:45,2021-11-07 13:47:00,271.38,25,18,Trip Completed,UberGo,Cash,Cloudy
9103,UB City,ISKCON Temple,2021-11-07 12:30:00,,,0,0,,No Cars Available,UberX,,Clear
9104,Kempegowda International Airport (KIAL),Orion Mall,2021-11-07 12:31:00,,,0,0,,No Cars Available,UberGo,,Clear
9105,Majestic Bus Station,Orion Mall,2021-11-07 12:34:00,,,0,0,,No Cars Available,UberGo,,Rainy
9106,Church Street,Brigade Road,2021-11-07 12:35:00,2021-11-07 12:36:24,2021-11-07 14:19:00,145.8,0,7,Trip Completed,UberX,Cash,Rainy
9107,BTM Layout,Indiranagar,2021-11-07 12:37:00,2021-11-07 12:42:14,2021-11-07 14:19:00,459.27,25,100,Trip Completed,UberXL,Cash,Rainy
9108,Majestic Bus Station,Kormangala Police Station,2021-11-07 12:37:00,,,0,0,,No Cars Available,UberGo,,Rainy
9109,Phoenix Marketcity,Kempegowda International Airport (KIAL),2021-11-07 12:39:00,2021-11-07 12:44:25,2021-11-07 12:59:00,523.13,40,28,Trip Completed,UberX,UPI,Clear
9110,BTM Layout,UB City,2021-11-07 12:41:00,,,0,0,,Trip Cancelled,UberGo,,Clear
9111,Lalbagh Botanical Garden,Orion Mall,2021-11-07 12:42:00,2021-11-07 12:51:40,2021-11-07 14:15:00,161.88,0,13,Trip Completed,UberX,Cash,Clear
9112,MG Road,Indiranagar,2021-11-07 12:42:00,2021-11-07 12:55:00,2021-11-07 13:17:00,72.38,25,49,Trip Completed,UberXL,Cash,Cloudy
9113,Kempegowda International Airport (KIAL),Cubbon Park,2021-11-07 12:43:00,,,0,0,,Trip Cancelled,UberXL,,Clear
9114,Brigade Road,Bangalore City Railway Station,2021-11-07 12:45:00,2021-11-07 12:56:33,2021-11-07 13:51:00,91.88,25,12,Trip Completed,UberX,UPI,Clear
9115,Church Street,ISKCON Temple,2021-11-07 12:45:00,2021-11-07 12:55:11,2021-11-07 13:45:00,453.6,25,14,Trip Completed,UberX,UPI,Rainy
9116,Church Street,Orion Mall,2021-11-07 12:47:00,2021-11-07 12:53:00,2021-11-07 13:32:00,136.75,0,5,Trip Completed,UberX,Cash,Clear
9117,Cubbon Park,Kempegowda International Airport (KIAL),2021-11-07 12:53:00,2021-11-07 12:53:22,2021-11-07 14:40:00,439.38,0,95,Trip Completed,UberXL,Cash,Clear
9118,Ejipura,Koramangala Boho Street,2021-11-07 12:54:00,2021-11-07 13:05:14,2021-11-07 14:11:00,45,0,48,Trip Completed,UberGo,Card,Clear
9119,Koramangala Boho Street,Ejipura,2021-11-07 12:54:00,2021-11-07 12:56:10,2021-11-07 13:47:00,172.53,0,15,Trip Completed,UberXL,Card,Rainy
9120,Cubbon Park,UB City,2021-11-07 12:55:00,2021-11-07 12:55:11,2021-11-07 14:52:00,53,0,10,Trip Completed,UberX,Cash,Clear
9121,Electronic City,Kormangala Police Station,2021-11-07 12:55:00,2021-11-07 12:57:52,2021-11-07 14:17:00,197.25,25,15,Trip Completed,UberX,Cash,Clear
9122,Bangalore Palace,Bangalore City Railway Station,2021-11-07 12:55:00,2021-11-07 12:56:07,2021-11-07 14:07:00,77.25,25,2,Trip Completed,UberXL,Card,Cloudy
9123,Bangalore City Railway Station,Manyata Tech Park,2021-11-07 12:57:00,2021-11-07 13:02:39,2021-11-07 14:40:00,180.38,25,19,Trip Completed,UberX,Card,Cloudy
9124,Brigade Road,Cubbon Park,2021-11-07 12:58:00,2021-11-07 13:03:08,2021-11-07 13:45:00,61.5,25,6,Trip Completed,UberXL,Cash,Cloudy
9125,Church Street,Majestic Bus Station,2021-11-07 12:58:00,,,0,0,,No Cars Available,UberX,,Cloudy
9126,BTM Layout,Brigade Road,2021-11-07 12:58:00,2021-11-07 13:07:46,2021-11-07 14:26:00,369.77,0,13,Trip Completed,UberGo,UPI,Rainy
9127,Embassy Tech Village,KR Puram Railway Station,2021-11-07 13:01:00,,,0,0,,No Cars Available,UberGo,,Cloudy
9128,HSR Layout,Bangalore City Railway Station,2021-11-07 13:02:00,2021-11-07 13:14:33,2021-11-07 14:32:00,199.88,25,38,Trip Completed,UberX,Cash,Clear
9129,HSR Layout,Lalbagh Botanical Garden,2021-11-07 13:04:00,2021-11-07 13:07:23,2021-11-07 13:50:00,132.88,0,72,Trip Completed,UberXL,Card,Cloudy
9130,Indiranagar,Majestic Bus Station,2021-11-07 13:06:00,,,0,0,,No Cars Available,UberGo,,Rainy
9131,Church Street,Brigade Road,2021-11-07 13:08:00,2021-11-07 13:22:16,2021-11-07 14:28:00,45,0,14,Trip Completed,UberXL,UPI,Cloudy
9132,ISKCON Temple,Manyata Tech Park,2021-11-07 13:15:00,2021-11-07 13:28:01,2021-11-07 15:12:00,189.88,25,62,Trip Completed,UberX,Cash,Cloudy
9133,Bangalore City Railway Station,HSR Layout,2021-11-07 13:16:00,,,0,0,,No Cars Available,UberXL,,Rainy
9134,Kempegowda International Airport (KIAL),MG Road,2021-11-07 13:18:00,2021-11-07 13:23:04,2021-11-07 15:17:00,1465.29,0,78,Trip Completed,UberGo,UPI,Rainy
9135,Indiranagar,Kormangala Police Station,2021-11-07 13:20:00,2021-11-07 13:25:16,2021-11-07 14:47:00,334.53,0,38,Trip Completed,UberXL,UPI,Rainy
9136,Embassy Tech Village,Church Street,2021-11-07 13:22:00,2021-11-07 13:32:25,2021-11-07 14:34:00,657.32,25,26,Trip Completed,UberXL,UPI,Rainy
9137,Whitefield,Orion Mall,2021-11-07 13:23:00,,,0,0,59,Trip Cancelled,UberX,,Rainy
9138,Koramangala Boho Street,Orion Mall,2021-11-07 13:24:00,2021-11-07 13:34:34,2021-11-07 15:02:00,641.52,25,87,Trip Completed,UberX,Card,Rainy
9139,Cubbon Park,Indiranagar,2021-11-07 13:24:00,2021-11-07 13:27:08,2021-11-07 13:47:00,102.75,0,1,Trip Completed,UberX,Cash,Clear
9140,Ejipura,Manyata Tech Park,2021-11-07 13:26:00,2021-11-07 13:35:37,2021-11-07 14:15:00,249.88,25,11,Trip Completed,UberGo,Cash,Cloudy
9141,Phoenix Marketcity,Church Street,2021-11-07 13:30:00,,,0,0,29,Trip Cancelled,UberGo,,Cloudy
9142,Kormangala Police Station,Cubbon Park,2021-11-07 13:32:00,,,0,0,,No Cars Available,UberX,,Rainy
9143,Lalbagh Botanical Garden,Kempegowda International Airport (KIAL),2021-11-07 13:32:00,2021-11-07 13:43:39,2021-11-07 14:26:00,1535.36,100,9,Trip Completed,UberX,Card,Rainy
9144,ISKCON Temple,Phoenix Marketcity,2021-11-07 13:32:00,2021-11-07 13:36:01,2021-11-07 14:58:00,327.13,25,9,Trip Completed,UberGo,Card,Clear
9145,Kormangala Police Station,Phoenix Marketcity,2021-11-07 13:33:00,,,0,0,95,Trip Cancelled,UberGo,,Clear
9146,Koramangala Boho Street,Brigade Road,2021-11-07 13:40:00,2021-11-07 13:47:31,2021-11-07 14:56:00,272.16,25,20,Trip Completed,UberGo,Cash,Rainy
9147,Brigade Road,Church Street,2021-11-07 13:41:00,,,0,0,79,Trip Cancelled,UberGo,,Clear
9148,Cubbon Park,MG Road,2021-11-07 13:41:00,2021-11-07 13:52:58,2021-11-07 14:26:00,59.5,0,14,Trip Completed,UberX,Card,Clear
9149,KR Puram Railway Station,UB City,2021-11-07 13:41:00,2021-11-07 13:44:36,2021-11-07 15:38:00,669.47,25,85,Trip Completed,UberGo,UPI,Rainy
9150,Lalbagh Botanical Garden,Whitefield,2021-11-07 13:43:00,2021-11-07 13:44:22,2021-11-07 14:24:00,906.39,40,40,Trip Completed,UberX,Cash,Rainy
9151,Kempegowda International Airport (KIAL),KR Puram Railway Station,2021-11-07 13:44:00,2021-11-07 13:55:45,2021-11-07 14:09:00,1370.52,50,27,Trip Completed,UberXL,Cash,Rainy
9152,Kormangala Police Station,Orion Mall,2021-11-07 13:45:00,2021-11-07 13:56:18,2021-11-07 14:54:00,661.77,25,32,Trip Completed,UberXL,Card,Rainy
9153,Majestic Bus Station,Bangalore City Railway Station,2021-11-07 13:46:00,2021-11-07 14:00:29,2021-11-07 15:25:00,45,0,80,Trip Completed,UberGo,Cash,Cloudy
9154,Kormangala Police Station,BTM Layout,2021-11-07 13:46:00,,,0,0,,No Cars Available,UberXL,,Cloudy
9155,UB City,Electronic City,2021-11-07 13:49:00,2021-11-07 14:00:19,2021-11-07 15:27:00,818.91,25,9,Trip Completed,UberXL,Card,Rainy
9156,Majestic Bus Station,HSR Layout,2021-11-07 13:51:00,2021-11-07 14:01:54,2021-11-07 15:11:00,194.75,25,16,Trip Completed,UberXL,Cash,Clear
9157,Manyata Tech Park,Bangalore Palace,2021-11-07 13:54:00,2021-11-07 13:58:46,2021-11-07 15:39:00,480.33,25,82,Trip Completed,UberGo,Cash,Rainy
9158,Kormangala Police Station,Ejipura,2021-11-07 13:56:00,2021-11-07 14:06:13,2021-11-07 15:50:00,51,0,28,Trip Completed,UberGo,Card,Cloudy
9159,Indiranagar,Church Street,2021-11-07 14:00:00,,,0,0,1,Trip Cancelled,UberXL,,Clear
9160,MG Road,Brigade Road,2021-11-07 14:01:00,2021-11-07 14:11:18,2021-11-07 15:16:00,45,0,53,Trip Completed,UberX,Cash,Cloudy
9161,Cubbon Park,Phoenix Marketcity,2021-11-07 14:01:00,2021-11-07 14:14:38,2021-11-07 15:20:00,623.3,25,30,Trip Completed,UberXL,UPI,Rainy
9162,MG Road,UB City,2021-11-07 14:02:00,2021-11-07 14:14:53,2021-11-07 15:03:00,46.13,0,31,Trip Completed,UberGo,Card,Cloudy
9163,Electronic City,Kempegowda International Airport (KIAL),2021-11-07 14:05:00,2021-11-07 14:07:46,2021-11-07 14:33:00,663.38,80,8,Trip Completed,UberGo,UPI,Cloudy
9164,ISKCON Temple,Bangalore Palace,2021-11-07 14:07:00,2021-11-07 14:10:26,2021-11-07 15:48:00,125.13,0,39,Trip Completed,UberGo,Cash,Cloudy
9165,Lalbagh Botanical Garden,ISKCON Temple,2021-11-07 14:11:00,2021-11-07 14:15:45,2021-11-07 15:08:00,147.88,0,31,Trip Completed,UberXL,UPI,Clear
9166,HSR Layout,Manyata Tech Park,2021-11-07 14:12:00,2021-11-07 14:21:07,2021-11-07 16:10:00,338.13,40,29,Trip Completed,UberX,Cash,Cloudy
9167,Orion Mall,BTM Layout,2021-11-07 14:12:00,2021-11-07 14:24:41,2021-11-07 16:08:00,209.88,25,24,Trip Completed,UberGo,Cash,Clear
9168,Embassy Tech Village,Kormangala Police Station,2021-11-07 14:12:00,2021-11-07 14:13:02,2021-11-07 15:10:00,446.72,25,33,Trip Completed,UberGo,Cash,Rainy
9169,Lalbagh Botanical Garden,Manyata Tech Park,2021-11-07 14:13:00,2021-11-07 14:18:28,2021-11-07 15:54:00,713.61,25,8,Trip Completed,UberXL,Cash,Rainy
9170,HSR Layout,MG Road,2021-11-07 14:16:00,2021-11-07 14:19:55,2021-11-07 15:20:00,149,0,19,Trip Completed,UberX,UPI,Cloudy
9171,Phoenix Marketcity,KR Puram Railway Station,2021-11-07 14:16:00,2021-11-07 14:30:19,2021-11-07 15:20:00,103.13,0,4,Trip Completed,UberXL,Cash,Clear
9172,Koramangala Boho Street,KR Puram Railway Station,2021-11-07 14:17:00,,,0,0,59,Trip Cancelled,UberGo,,Rainy
9173,Church Street,HSR Layout,2021-11-07 14:22:00,2021-11-07 14:23:50,2021-11-07 14:59:00,141.63,0,15,Trip Completed,UberX,UPI,Clear
9174,Cubbon Park,Electronic City,2021-11-07 14:28:00,2021-11-07 14:38:57,2021-11-07 16:04:00,275,25,44,Trip Completed,UberX,Card,Clear
9175,Bangalore City Railway Station,Indiranagar,2021-11-07 14:31:00,2021-11-07 14:37:11,2021-11-07 16:02:00,144.88,0,4,Trip Completed,UberGo,UPI,Cloudy
9176,Bangalore Palace,MG Road,2021-11-07 14:40:00,2021-11-07 14:49:25,2021-11-07 15:44:00,76.75,25,13,Trip Completed,UberX,UPI,Cloudy
9177,Phoenix Marketcity,Church Street,2021-11-07 14:41:00,2021-11-07 14:55:05,2021-11-07 16:17:00,159.63,0,13,Trip Completed,UberX,UPI,Clear
9178,Kempegowda International Airport (KIAL),UB City,2021-11-07 14:51:00,,,0,0,60,Trip Cancelled,UberXL,,Clear
9179,Cubbon Park,UB City,2021-11-07 14:51:00,2021-11-07 14:57:48,2021-11-07 15:07:00,53,0,30,Trip Completed,UberGo,Cash,Cloudy
9180,UB City,Cubbon Park,2021-11-07 14:52:00,2021-11-07 15:03:20,2021-11-07 15:47:00,45,0,26,Trip Completed,UberGo,Cash,Clear
9181,Cubbon Park,Whitefield,2021-11-07 14:52:00,2021-11-07 15:06:19,2021-11-07 15:41:00,270.75,25,6,Trip Completed,UberGo,Card,Cloudy
9182,Church Street,ISKCON Temple,2021-11-07 14:52:00,2021-11-07 15:00:17,2021-11-07 16:27:00,140,0,28,Trip Completed,UberGo,Cash,Clear
9183,Kempegowda International Airport (KIAL),Whitefield,2021-11-07 14:56:00,,,0,0,17,Trip Cancelled,UberGo,,Cloudy
9184,Whitefield,Ejipura,2021-11-07 14:57:00,,,0,0,,No Cars Available,UberX,,Clear
9185,Indiranagar,Electronic City,2021-11-07 15:00:00,2021-11-07 15:12:10,2021-11-07 16:41:00,265.25,25,44,Trip Completed,UberXL,UPI,Cloudy
9186,Brigade Road,Bangalore City Railway Station,2021-11-07 15:02:00,2021-11-07 15:15:44,2021-11-07 15:34:00,91.88,25,23,Trip Completed,UberGo,Cash,Clear
9187,KR Puram Railway Station,Whitefield,2021-11-07 15:03:00,2021-11-07 15:11:18,2021-11-07 16:36:00,600.62,25,26,Trip Completed,UberXL,Card,Rainy
9188,Bangalore Palace,Embassy Tech Village,2021-11-07 15:05:00,2021-11-07 15:15:18,2021-11-07 16:41:00,879.26,25,48,Trip Completed,UberXL,Card,Rainy
9189,KR Puram Railway Station,Phoenix Marketcity,2021-11-07 15:06:00,2021-11-07 15:06:26,2021-11-07 16:34:00,86.75,25,27,Trip Completed,UberX,Cash,Clear
9190,UB City,KR Puram Railway Station,2021-11-07 15:07:00,,,0,0,,Trip Cancelled,UberGo,,Rainy
9191,Bangalore City Railway Station,Ejipura,2021-11-07 15:11:00,,,0,0,,No Cars Available,UberX,,Clear
9192,Phoenix Marketcity,Kormangala Police Station,2021-11-07 15:14:00,2021-11-07 15:22:47,2021-11-07 16:40:00,203.13,25,9,Trip Completed,UberGo,Cash,Clear
9193,Bangalore Palace,Electronic City,2021-11-07 15:14:00,2021-11-07 15:16:59,2021-11-07 16:07:00,946.49,0,89,Trip Completed,UberX,Cash,Rainy
9194,UB City,Koramangala Boho Street,2021-11-07 15:18:00,2021-11-07 15:24:57,2021-11-07 15:36:00,99.5,25,18,Trip Completed,UberXL,UPI,Clear
9195,Brigade Road,Embassy Tech Village,2021-11-07 15:22:00,2021-11-07 15:35:33,2021-11-07 17:00:00,215.38,25,60,Trip Completed,UberGo,Card,Cloudy
9196,Church Street,Whitefield,2021-11-07 15:25:00,2021-11-07 15:31:45,2021-11-07 17:06:00,243.88,25,14,Trip Completed,UberXL,UPI,Clear
9197,Kempegowda International Airport (KIAL),UB City,2021-11-07 15:27:00,,,0,0,,No Cars Available,UberXL,,Clear
9198,UB City,Kormangala Police Station,2021-11-07 15:27:00,,,0,0,20,Trip Cancelled,UberX,,Rainy
9199,Bangalore City Railway Station,Church Street,2021-11-07 15:30:00,,,0,0,,Trip Cancelled,UberGo,,Cloudy
9200,Orion Mall,Ejipura,2021-11-07 15:30:00,2021-11-07 15:36:02,2021-11-07 16:37:00,223.5,25,39,Trip Completed,UberXL,UPI,Clear
9201,Phoenix Marketcity,Indiranagar,2021-11-07 15:35:00,,,0,0,,Trip Cancelled,UberX,,Clear
9202,Manyata Tech Park,Kempegowda International Airport (KIAL),2021-11-07 15:36:00,2021-11-07 15:40:39,2021-11-07 17:06:00,379.75,40,42,Trip Completed,UberGo,Cash,Clear
9203,Kormangala Police Station,ISKCON Temple,2021-11-07 15:37:00,2021-11-07 15:37:47,2021-11-07 17:34:00,207.5,25,30,Trip Completed,UberGo,Cash,Clear
9204,BTM Layout,Bangalore Palace,2021-11-07 15:38:00,2021-11-07 15:43:35,2021-11-07 17:10:00,160.25,0,13,Trip Completed,UberXL,Cash,Clear
9205,UB City,BTM Layout,2021-11-07 15:39:00,2021-11-07 15:45:45,2021-11-07 17:32:00,137.63,0,46,Trip Completed,UberGo,Cash,Clear
9206,Koramangala Boho Street,Indiranagar,2021-11-07 15:41:00,2021-11-07 15:47:09,2021-11-07 16:51:00,112.38,0,49,Trip Completed,UberXL,UPI,Cloudy
9207,UB City,HSR Layout,2021-11-07 15:47:00,,,0,0,,No Cars Available,UberGo,,Cloudy
9208,Phoenix Marketcity,Embassy Tech Village,2021-11-07 15:48:00,2021-11-07 16:01:24,2021-11-07 16:08:00,137.13,0,2,Trip Completed,UberX,UPI,Clear
9209,MG Road,Church Street,2021-11-07 15:48:00,2021-11-07 15:59:44,2021-11-07 16:22:00,45,0,12,Trip Completed,UberXL,UPI,Clear
9210,ISKCON Temple,Electronic City,2021-11-07 15:49:00,2021-11-07 15:55:43,2021-11-07 17:23:00,1184.22,40,46,Trip Completed,UberXL,UPI,Rainy
9211,Church Street,BTM Layout,2021-11-07 15:52:00,,,0,0,,Trip Cancelled,UberGo,,Cloudy
9212,Bangalore City Railway Station,Kormangala Police Station,2021-11-07 15:53:00,2021-11-07 16:04:02,2021-11-07 16:56:00,144.75,0,49,Trip Completed,UberGo,UPI,Cloudy
9213,Orion Mall,Cubbon Park,2021-11-07 15:58:00,2021-11-07 15:58:02,2021-11-07 17:16:00,116.13,0,28,Trip Completed,UberXL,Cash,Clear
9214,Bangalore City Railway Station,ISKCON Temple,2021-11-07 16:00:00,2021-11-07 16:03:22,2021-11-07 16:57:00,90.25,25,30,Trip Completed,UberGo,Card,Cloudy
9215,Majestic Bus Station,Bangalore City Railway Station,2021-11-07 16:01:00,2021-11-07 16:07:13,2021-11-07 17:11:00,45,0,45,Trip Completed,UberX,UPI,Cloudy
9216,Majestic Bus Station,MG Road,2021-11-07 16:03:00,2021-11-07 16:17:28,2021-11-07 17:20:00,344.66,0,17,Trip Completed,UberGo,Card,Rainy
9217,BTM Layout,HSR Layout,2021-11-07 16:03:00,,,0,0,,Trip Cancelled,UberX,,Rainy
9218,Cubbon Park,BTM Layout,2021-11-07 16:04:00,2021-11-07 16:15:35,2021-11-07 17:19:00,155.5,0,46,Trip Completed,UberX,UPI,Cloudy
9219,ISKCON Temple,Church Street,2021-11-07 16:06:00,,,0,0,,No Cars Available,UberX,,Cloudy
9220,HSR Layout,Whitefield,2021-11-07 16:06:00,2021-11-07 16:20:57,2021-11-07 16:32:00,230.13,25,41,Trip Completed,UberX,Card,Cloudy
9221,Orion Mall,Whitefield,2021-11-07 16:11:00,2021-11-07 16:17:42,2021-11-07 17:02:00,354.88,40,45,Trip Completed,UberX,Cash,Clear
